Price,Close,High,Low,Open,Volume
Ticker,ANTM.JK,ANTM.JK,ANTM.JK,ANTM.JK,ANTM.JK
Date,,,,,
2022-01-05,1886.407470703125,1944.5786261873625,1869.7871405647716,1919.648130979832,51315000
2022-01-06,1853.1666259765625,1886.4072829447518,1853.1666259765625,1878.0971187027046,45325800
2022-01-07,1853.1666259765625,1878.0971187027046,1853.1666259765625,1869.7869544606572,26661900
2022-01-10,1844.8564453125,1869.786937816723,1844.8564453125,1869.786937816723,35421200
2022-01-11,1728.5142822265625,1853.1667545025164,1728.5142822265625,1844.8565896841194,170397900
2022-01-12,1608.016845703125,1786.6853841145833,1608.016845703125,1761.754890382752,394745900
2022-01-13,1632.947265625,1657.877758229962,1529.0702131043258,1608.0167730200383,284219000
2022-01-14,1620.4820556640625,1641.2574666341145,1603.8617268880207,1632.9473022460936,106442100
2022-01-17,1541.5355224609375,1624.6371678766216,1529.070275648585,1620.4820856058373,183492900
2022-01-18,1479.2093505859375,1558.1559170497937,1466.7441032495392,1537.380504822463,219496200
2022-01-19,1433.5032958984375,1504.1396901890853,1416.88296783005,1479.2091980865036,230606700
2022-01-20,1608.016845703125,1608.016845703125,1454.278801023498,1466.7440478894137,368848100
2022-01-21,1616.3270263671875,1632.9473556871585,1570.621120737267,1608.0168617072018,169331400
2022-01-24,1566.466064453125,1624.6372180402439,1558.1558996549652,1620.482135641164,70289800
2022-01-25,1462.5888671875,1529.0701793323863,1458.4337851784446,1529.0701793323863,201603100
2022-01-26,1499.9847412109375,1508.2949059821892,1441.8135878121755,1479.209329282808,162799900
2022-01-27,1466.744140625,1487.519553381728,1454.2788929709632,1475.0543057276911,133831800
2022-01-28,1470.8990478515625,1487.5193760758739,1458.433801683329,1470.8990478515625,49925500
2022-01-31,1470.8990478515625,1504.1397043001853,1470.8990478515625,1483.364294019796,81820500
2022-02-02,1479.2093505859375,1520.7601750405988,1475.0542681404713,1499.9847628132682,158843900
2022-02-03,1529.0703125,1545.6906419836957,1466.7440769361413,1483.364406419837,125115700
2022-02-04,1504.1397705078125,1524.9151817026718,1499.9846882688407,1520.7600994637,80295500
2022-02-07,1504.1397705078125,1524.9151817026718,1499.9846882688407,1504.1397705078125,74469900
2022-02-08,1487.5194091796875,1516.6049842195139,1483.3643270311409,1512.4499020709673,90880800
2022-02-09,1479.2093505859375,1495.829680367802,1470.8991856950054,1487.5195154768699,73968100
2022-02-10,1562.3109130859375,1583.086324164208,1487.5194332041638,1491.674515419818,255038700
2022-02-11,1533.225341796875,1578.9312462948847,1520.7600951155996,1570.6210818407012,112845700
2022-02-14,1570.62109375,1578.9312582671957,1504.1397776124338,1529.0702711640213,126046500
2022-02-15,1562.3109130859375,1587.241406379862,1549.8456664389753,1570.6210775172456,80643100
2022-02-16,1562.3109130859375,1574.7761597328997,1554.0007486546292,1570.6210775172456,48783800
2022-02-17,1616.3270263671875,1616.3270263671875,1541.5355444273175,1566.4660384072743,118149300
2022-02-18,1736.824462890625,1778.3752873616925,1624.6372368187424,1624.6372368187424,412835800
2022-02-21,1803.3057861328125,1819.9261159589214,1745.1346317414313,1745.1346317414313,210845000
2022-02-22,1811.6158447265625,1828.236173577265,1745.1345293237528,1786.685351450509,215581800
2022-02-23,1828.236328125,1853.1668235085228,1803.3058327414774,1828.236328125,140926300
2022-02-24,1844.8564453125,1861.4767736486488,1761.7548036317567,1819.925952808277,303802600
2022-02-25,1844.8564453125,1886.4072661528717,1828.2361169763515,1844.8564453125,189907800
2022-03-01,1878.0972900390625,1911.3379500397539,1853.166795038544,1861.476960038717,137694700
2022-03-02,1903.027587890625,1944.5784085869268,1894.7174237513645,1911.3377520298852,152871500
2022-03-04,2035.990478515625,2044.3006437340562,1944.5786611128826,1952.8888263313138,320796500
2022-03-07,2343.46630859375,2351.7764728086213,2060.9207252881206,2094.161382147606,642031000
2022-03-08,2360.086669921875,2634.322092835332,2351.776505591164,2484.739134882537,1404951500
2022-03-09,2202.193603515625,2276.9850843897407,2202.193603515625,2202.193603515625,706107000
2022-03-10,2135.71240234375,2210.50388725073,2069.231082426435,2102.4717423850925,489605600
2022-03-11,2094.16162109375,2210.5039333767363,2094.16162109375,2152.332777235243,359113700
2022-03-14,1994.4393310546875,2110.781625366211,1961.1986755371092,2094.1612976074216,394132400
2022-03-15,1969.5087890625,2044.3002620648736,1952.8884617286394,1994.4392800632913,170695100
2022-03-16,1986.1292724609375,2002.749601100778,1886.4073006218946,1969.5089438210969,235835100
2022-03-17,1952.888671875,2002.7496592420212,1936.2683427526595,1994.4394946808509,153546800
2022-03-18,1986.1292724609375,1994.4394367808577,1927.9581222214956,1952.8886151812565,173667600
2022-03-21,1961.198974609375,1986.1294700493247,1936.2684791694253,1977.8193049026747,92728200
2022-03-22,2119.092041015625,2127.402205882353,1969.5090734145222,1977.8192382812501,321561500
2022-03-23,2077.541259765625,2127.40225,2044.300599609375,2119.0920849609374,177608500
2022-03-24,2193.883544921875,2202.193709864761,2110.7818954930162,2160.6428851503315,269047800
2022-03-25,2210.50390625,2235.4344014332705,2168.9530809445487,2210.50390625,200436800
2022-03-28,2185.5732421875,2210.5037354443916,2152.332584511644,2202.1935710254274,121087900
2022-03-29,2102.4716796875,2160.642832880435,2085.8513502038045,2152.332668138587,144731100
2022-03-30,2085.85107421875,2135.712056072585,2052.6104196495266,2102.4714015033614,131170000
2022-03-31,2027.6800537109375,2110.7816952564676,2019.3698895563844,2102.4715311019145,97395700
2022-04-01,2085.85107421875,2119.091728787973,2011.059601437998,2035.9900923649152,107947200
2022-04-04,2193.883544921875,2202.193709864761,2094.1615656072445,2102.4717305501304,138741900
2022-04-05,2218.81396484375,2243.7444588307585,2168.952976869733,2185.5733061944056,141698900
2022-04-06,2202.193603515625,2235.4342616818985,2193.883438974057,2218.8139325987618,98442600
2022-04-07,2293.60546875,2343.466457201087,2210.503821331522,2218.8139860733695,286617900
2022-04-08,2326.845947265625,2343.466275460379,2276.9849626813616,2318.5357831682477,189362100
2022-04-11,2185.5732421875,2335.1562017288497,2185.5732421875,2326.846037309886,163864600
2022-04-12,2218.81396484375,2227.1241295060863,2144.022482882725,2177.2631415320693,88390900
2022-04-13,2318.5361328125,2326.8462981630823,2218.8141486055106,2235.4344793066757,143822800
2022-04-14,2310.225830078125,2385.01731378569,2285.2953355089367,2318.535994934521,201698200
2022-04-18,2409.947509765625,2434.8780012459592,2318.535707671067,2326.845871497845,190855400
2022-04-19,2368.396728515625,2443.1882041529607,2351.776400596217,2418.257712273849,190460400
2022-04-20,2343.46630859375,2393.3272938829787,2276.9849948747783,2393.3272938829787,137086000
2022-04-21,2318.5361328125,2360.086959565412,2293.6056367607525,2351.77679421483,69884500
2022-04-22,2276.9853515625,2335.15651017906,2276.9853515625,2301.9158481124546,82088900
2022-04-25,2177.26318359375,2243.7445021767653,2160.642853947996,2235.4343373538886,171951100
2022-04-26,2077.541259765625,2193.8835703125,2035.9904345703126,2185.5734052734374,229686600
2022-04-27,2127.402099609375,2168.9529218673706,2077.5411128997803,2077.5411128997803,161589400
2022-04-28,2160.642578125,2202.193396935096,2135.712086838942,2144.0222506009613,115518800
2022-05-09,2102.4716796875,2119.0920091711955,2044.3005264945652,2077.5411854619565,165439100
2022-05-10,2011.059814453125,2069.2309661108598,1961.1988273179236,2052.6106370657926,146403900
2022-05-11,1994.4393310546875,2102.471461486816,1994.4393310546875,2011.0596588134765,110097300
2022-05-12,1936.268310546875,2044.3004480451984,1903.027652855083,1994.4394615075107,183788200
2022-05-13,1936.268310546875,1977.8191326616147,1911.337817278031,1961.1988038157187,81842400
2022-05-17,1986.1292724609375,2002.749601100778,1944.5784508613363,1952.8886151812565,94097400
2022-05-18,1994.4393310546875,2011.0596588134765,1961.1986755371092,2011.0596588134765,79223300
2022-05-19,2044.30029296875,2069.2307843464177,1944.5783274580795,1977.8189826283028,122968900
2022-05-20,2069.230712890625,2094.1612034073796,2044.3002223738704,2094.1612034073796,125630800
2022-05-23,2102.4716796875,2218.8139860733695,2094.1615149456525,2127.4021739130435,244871700
2022-05-24,2135.71240234375,2160.642897312743,2102.4717423850925,2119.0920723644213,110538500
2022-05-25,2069.230712890625,2144.0221844408884,2044.3002223738704,2127.401857429719,115849600
2022-05-27,2052.610595703125,2102.4715818335653,2044.3004313480517,2085.8512531234187,76174000
2022-05-30,2127.402099609375,2135.712264060974,2052.610619544983,2077.5411128997803,125203400
2022-05-31,2085.85107421875,2135.712056072585,2077.5409105764443,2135.712056072585,168242000
2022-06-02,2085.85107421875,2127.401892430279,2052.6104196495266,2077.5409105764443,116209300
2022-06-03,2077.541259765625,2119.0920849609374,2077.541259765625,2094.16158984375,71245700
2022-06-06,2068.033935546875,2101.7977549027423,2025.8291613520407,2076.4748903858417,93793800
2022-06-07,2042.7109375,2084.9157089359505,2042.7109375,2068.0338003615702,64431900
2022-06-08,2042.7109375,2059.59284607438,2025.8290289256197,2051.15189178719,57669200
2022-06-09,2025.828857421875,2068.0336252848306,2008.9469502766926,2042.7107645670571,59980800
2022-06-10,1932.9786376953125,2008.9472304431633,1924.5376829455513,2000.5062756934021,131007700
2022-06-13,1907.65576171875,1924.537671114491,1857.0100335315265,1890.773852323009,113102900
2022-06-14,1840.1280517578125,1907.6556866847047,1823.2461430260894,1890.7737779529816,140882200
2022-06-15,1831.68701171875,1890.773689516129,1789.4822418634792,1840.1279656898041,94872500
2022-06-16,1814.80517578125,1882.3328102289245,1806.3642214752908,1857.0099473110465,99487000
2022-06-17,1781.0413818359375,1806.3642450847897,1772.6004274196534,1789.4823362522216,70818600
2022-06-20,1747.2774658203125,1797.9231894672782,1730.3955579379906,1781.0412815849563,78282700
2022-06-21,1814.80517578125,1814.80517578125,1747.2775413335758,1755.718495639535,83298700
2022-06-22,1705.07275390625,1806.364204633354,1705.07275390625,1806.364204633354,171508200
2022-06-23,1658.6474609375,1705.0727079357507,1650.2065069378182,1705.0727079357507,127468500
2022-06-24,1662.8680419921875,1688.190905575825,1645.9861329364292,1645.9861329364292,73717900
2022-06-27,1595.3402099609375,1662.867837895792,1591.119733215009,1662.867837895792,172003400
2022-06-28,1574.238037109375,1608.0018555996567,1570.01755979809,1595.340423665801,106446700
2022-06-29,1548.9151611328125,1595.340411194014,1548.9151611328125,1565.7970702459766,118684300
2022-06-30,1519.3717041015625,1570.0174275716147,1519.3717041015625,1561.5764736599392,77824200
2022-07-01,1477.1669921875,1527.8127176339287,1477.1669921875,1515.1512862723214,114976000
2022-07-04,1451.8441162109375,1494.0488870310228,1434.9622078829034,1477.1669787029887,101952600
2022-07-05,1510.9307861328125,1536.2536484702339,1468.7260155704435,1468.7260155704435,123382000
2022-07-06,1451.8441162109375,1502.4898411950398,1443.4031620469204,1498.2693641130313,96872200
2022-07-07,1451.8441162109375,1464.505547456963,1434.9622078829034,1447.623639128929,73058900
2022-07-08,1447.6236572265625,1481.3874743047331,1443.4031800917912,1456.0646114961053,83303200
2022-07-11,1451.8441162109375,1460.2850703749546,1439.182684964912,1451.8441162109375,49575300
2022-07-12,1468.7259521484375,1494.0488133923761,1451.8440446524785,1451.8440446524785,88165200
2022-07-13,1451.8441162109375,1481.3874557849972,1447.623639128929,1468.7260245389716,50792800
2022-07-14,1392.75732421875,1456.0644753196023,1384.3163707386364,1451.8439985795455,165952800
2022-07-15,1299.9068603515625,1354.773059002765,1295.6863835322392,1350.5525821834417,227657100
2022-07-18,1316.788818359375,1346.3321572328225,1308.3478643955327,1329.4502493051382,137279400
2022-07-19,1396.9779052734375,1405.418859383851,1329.4502723901294,1333.6707494453362,159974800
2022-07-20,1430.74169921875,1434.962176207596,1409.6393142745208,1418.0802682522124,110080500
2022-07-21,1413.85986328125,1443.4032037080224,1405.4189088736007,1430.7417720965484,49659100
2022-07-22,1502.4898681640625,1506.7103453218267,1426.5212793243065,1426.5212793243065,129865600
2022-07-25,1481.387451171875,1540.4741301359952,1464.505542896412,1519.3717447916665,105812300
2022-07-26,1510.9307861328125,1519.3717402452864,1481.3874467391543,1481.3874467391543,63350000
2022-07-27,1506.7103271484375,1510.930804255296,1494.0488958278625,1502.4898500415793,33964700
2022-07-28,1688.1907958984375,1713.513657836914,1523.59219329834,1532.033147277832,342364100
2022-07-29,1650.2066650390625,1747.277645335478,1641.7657102306785,1705.0728712935581,152840800
2022-08-01,1755.718505859375,1772.6004145695613,1679.7499166635366,1713.5137340839092,243188600
2022-08-02,1683.9703369140625,1755.7184465068922,1679.7498598791901,1755.7184465068922,150196700
2022-08-03,1662.8680419921875,1679.7499510479456,1616.4427920888522,1667.088519256127,102367400
2022-08-04,1662.8680419921875,1705.072814631583,1645.9861329364292,1671.3089965200666,76571800
2022-08-05,1705.07275390625,1713.5137081335088,1662.8679827699568,1688.1908454517327,85399300
2022-08-08,1738.8365478515625,1747.2775019673468,1675.5293919831804,1696.631777272641,130808300
2022-08-09,1840.1280517578125,1882.33282358712,1747.2775537333357,1755.7185080991972,405818700
2022-08-10,1789.4822998046875,1840.128025270858,1781.0413455603257,1840.128025270858,148697800
2022-08-11,1890.773681640625,1916.096543448312,1840.1279580252512,1857.0098658970426,278414000
2022-08-12,1873.891845703125,1916.0966170027448,1865.450891443201,1890.773754222973,121265600
2022-08-15,1797.9232177734375,1890.773712588028,1789.4822636993838,1882.3327585139743,111112000
2022-08-16,1755.718505859375,1806.3642319899338,1747.2775515042817,1797.9232776348406,117043800
2022-08-18,1730.3956298828125,1781.0413556354802,1713.5137212985899,1747.277538467035,116651400
2022-08-19,1738.8365478515625,1764.1594101989153,1713.5136855042097,1730.3955937357782,101507400
2022-08-22,1675.5294189453125,1747.2775300840285,1671.3089418195057,1738.836575832415,140299600
2022-08-23,1713.513671875,1730.3955799722908,1658.6474705588055,1675.529378656096,87682800
2022-08-24,1696.6317138671875,1721.9545752681904,1688.1907600668533,1705.072667667522,54617900
2022-08-25,1683.9703369140625,1721.9546302279134,1675.5293828443178,1696.6317680186794,90209100
2022-08-26,1650.2066650390625,1688.1909616767903,1650.2066650390625,1683.9704842725982,135647800
2022-08-29,1603.7813720703125,1624.8837585449219,1574.2380310058593,1620.66328125,117016500
2022-08-30,1675.5294189453125,1696.6318045743467,1612.22226205821,1620.6632163098236,139215000
2022-08-31,1679.7498779296875,1679.7498779296875,1624.883675886758,1675.5294008494623,134229100
2022-09-01,1633.3245849609375,1675.529354598171,1629.104107997214,1675.529354598171,63085900
2022-09-02,1603.7813720703125,1629.1042358398438,1603.7813720703125,1629.1042358398438,105457000
2022-09-05,1662.8680419921875,1675.529473784006,1578.4584967133962,1586.8994512412753,131398400
2022-09-06,1679.7498779296875,1721.954648731941,1667.0884466890116,1696.631786250589,138906100
2022-09-07,1645.9859619140625,1679.749776517428,1637.5450082632212,1667.088346041166,81794000
2022-09-08,1620.6630859375,1667.0883305867512,1620.6630859375,1662.8678538004556,78962000
2022-09-09,1667.08837890625,1675.529332723497,1620.6631329113925,1637.5450405458862,75063600
2022-09-12,1671.308837890625,1705.0726527975064,1671.308837890625,1696.631699070786,96249700
2022-09-13,1747.2774658203125,1772.6003276437953,1713.513650055669,1713.513650055669,282112800
2022-09-14,1789.4822998046875,1789.4822998046875,1679.749894627985,1696.6318031167084,230625300
2022-09-15,1747.2774658203125,1814.8050973496,1738.8365118791517,1797.9231894672782,147893600
2022-09-16,1721.95458984375,1730.395543715533,1688.1907743566176,1713.5136359719668,97988100
2022-09-19,1730.3956298828125,1764.1594470512575,1705.0727670064787,1755.7184927591463,80428100
2022-09-20,1730.3956298828125,1755.7184927591463,1721.954675590701,1755.7184927591463,46000700
2022-09-21,1755.718505859375,1772.6004145695613,1705.072779728816,1738.8365971491887,122337200
2022-09-22,1755.718505859375,1764.159460214468,1721.9546884390024,1730.3956427940955,56857200
2022-09-23,1721.95458984375,1764.1593592026654,1713.5136359719668,1755.7184053308822,54897400
2022-09-26,1662.8680419921875,1688.190905575825,1662.8680419921875,1683.9704283118854,95293700
2022-09-27,1658.6474609375,1667.0884149371818,1629.1041219386132,1650.2065069378182,75589600
2022-09-28,1624.8837890625,1645.9861759334415,1624.8837890625,1641.7656985592532,70315600
2022-09-29,1620.6630859375,1654.4269002278645,1612.2221323649087,1641.7654698689778,48688700
2022-09-30,1637.545166015625,1637.545166015625,1591.1199164636357,1624.8837343196278,61879600
2022-10-03,1595.3402099609375,1620.663070436508,1595.3402099609375,1603.7811634527943,57708700
2022-10-04,1624.8837890625,1633.3247438108767,1612.222356939935,1620.6633116883118,73564600
2022-10-05,1637.545166015625,1667.0885066396183,1637.545166015625,1641.765643247624,84847500
2022-10-06,1629.1041259765625,1658.6474650486764,1624.8836489662606,1650.2065110280726,46688800
2022-10-07,1633.3245849609375,1645.9860158521074,1624.8836310334907,1633.3245849609375,28671100
2022-10-10,1612.2222900390625,1624.883721636228,1599.5608584418972,1620.6632444371728,29237400
2022-10-11,1599.5609130859375,1616.4428224588762,1595.340435742703,1612.2223451156415,23307600
2022-10-12,1586.8994140625,1616.442754217919,1570.0175054022607,1599.5608455576796,45420900
2022-10-13,1544.694580078125,1599.5607810098618,1536.2536260886272,1595.3403040151127,61806000
2022-10-14,1536.253662109375,1574.2379559527385,1536.253662109375,1565.7970017653245,35742200
2022-10-17,1523.5921630859375,1527.8126399919927,1489.8283478374956,1527.8126399919927,44920200
2022-10-18,1515.1512451171875,1544.6945841584698,1510.93076811129,1527.81267613488,29114900
2022-10-19,1540.47412109375,1553.1355522260274,1489.8283965646403,1519.3717358732877,50663500
2022-10-20,1536.253662109375,1548.9150933904962,1523.5922308282538,1532.0331850156679,55821200
2022-10-21,1519.3717041015625,1544.6945658365885,1515.1512271457248,1540.474088880751,53313900
2022-10-24,1515.1512451171875,1540.4741071525723,1510.93076811129,1523.5921991289824,42005500
2022-10-25,1494.048828125,1527.8126434498588,1485.6078742937852,1519.371689618644,61312200
2022-10-26,1527.812744140625,1544.6946529156596,1498.2694037843146,1498.2694037843146,93571200
2022-10-27,1553.1356201171875,1586.899437945822,1532.033233974291,1536.2537112028704,117436400
2022-10-28,1548.9151611328125,1561.5765929676857,1523.5922974630662,1557.3561156893945,48489400
2022-10-31,1557.35595703125,1561.5764338795732,1540.4740496379573,1553.1354801829268,32276200
2022-11-01,1527.812744140625,1557.3560844969354,1523.5922669468664,1557.3560844969354,27067000
2022-11-02,1574.238037109375,1599.5609009770862,1561.5766051755195,1574.238037109375,112301800
2022-11-03,1544.694580078125,1582.6788730308658,1540.4741030833761,1574.2379190413678,55063600
2022-11-04,1616.442626953125,1616.442626953125,1523.5921366320579,1544.6945207959368,94024700
2022-11-07,1688.1907958984375,1696.6317498779297,1629.1041180419923,1629.1041180419923,213462800
2022-11-08,1675.5294189453125,1721.9546673291877,1662.867987567892,1696.6318045743467,102934900
2022-11-09,1688.1907958984375,1738.8365197753906,1683.9703189086913,1696.6317498779297,109456900
2022-11-10,1688.1907958984375,1705.0727038574219,1675.5293649291991,1688.1907958984375,111703400
2022-11-11,1789.4822998046875,1797.9232540490493,1730.3956200941554,1755.7184828272407,262785800
2022-11-14,1789.4822998046875,1831.6870710264961,1772.600391315964,1814.8051625377727,148342000
2022-11-15,1823.24609375,1873.891818576389,1797.9232313368054,1823.24609375,165401200
2022-11-16,1713.513671875,1840.1279826046798,1705.0727178263548,1840.1279826046798,174441800
2022-11-17,1667.08837890625,1683.9702865407437,1637.5450405458862,1675.529332723497,149717300
2022-11-18,1654.427001953125,1675.529387182119,1645.9860478615274,1650.2065249073262,59274700
2022-11-21,1654.427001953125,1688.1908183195153,1650.2065249073262,1671.3089101363203,54986700
2022-11-22,1633.3245849609375,1662.867923707001,1629.104107997214,1654.4269697795542,56464900
2022-11-23,1667.08837890625,1675.529332723497,1650.2064712717563,1662.8679019976266,55881800
2022-11-24,1662.8680419921875,1679.7499510479456,1654.4270874643084,1667.088519256127,35329400
2022-11-25,1645.9859619140625,1667.088346041166,1641.7654850886418,1662.8678692157453,30261700
2022-11-28,1616.442626953125,1641.7654879497798,1612.2221501203494,1641.7654879497798,64871100
2022-11-29,1658.6474609375,1658.6474609375,1624.8836449387722,1633.3245989384543,56748100
2022-11-30,1675.5294189453125,1679.7498960711193,1658.6475104420851,1671.3089418195057,119645000
2022-12-01,1721.95458984375,1738.836497587316,1675.529343548943,1688.1907743566176,119554800
2022-12-02,1721.95458984375,1738.836497587316,1705.0726821001838,1730.395543715533,71325000
2022-12-05,1738.8365478515625,1755.718456083131,1721.954639619994,1747.2775019673468,61782900
2022-12-06,1658.6474609375,1730.3955699347964,1641.7655529381361,1730.3955699347964,67396800
2022-12-07,1620.6630859375,1675.5292841593423,1603.7811787923176,1658.6473770141602,81990800
2022-12-08,1679.7498779296875,1683.970355009913,1620.6631988065326,1654.4270154483354,67037700
2022-12-09,1633.3245849609375,1671.3088776344475,1629.104107997214,1654.4269697795542,49685200
2022-12-12,1645.9859619140625,1654.4269155649038,1616.4426241361177,1629.1040546123797,31247700
2022-12-13,1629.1041259765625,1658.6474650486764,1629.1041259765625,1654.4269880383745,57151100
2022-12-14,1637.545166015625,1641.765643247624,1616.4427798556299,1629.104211551627,47643500
2022-12-15,1633.3245849609375,1637.5450619246608,1620.6631540697674,1637.5450619246608,33879300
2022-12-16,1705.07275390625,1713.5137081335088,1616.442734520034,1616.442734520034,96998400
2022-12-19,1721.95458984375,1738.836497587316,1688.1907743566176,1713.5136359719668,84860900
2022-12-20,1696.6317138671875,1713.5136214678562,1675.529329366352,1713.5136214678562,52011600
2022-12-21,1721.95458984375,1747.2774514590992,1705.0726821001838,1705.0726821001838,63043600
2022-12-22,1713.513671875,1755.7184421182267,1705.0727178263548,1747.2774880695813,38430500
2022-12-23,1688.1907958984375,1713.513657836914,1683.9703189086913,1713.513657836914,33726500
2022-12-26,1688.1907958984375,1713.513657836914,1683.9703189086913,1696.6317498779297,15934600
2022-12-27,1679.7498779296875,1721.954648731941,1675.5294008494623,1696.631786250589,36854400
2022-12-28,1696.6317138671875,1696.6317138671875,1637.5450372648477,1679.749806266519,62750900
2022-12-29,1696.6317138671875,1705.072667667522,1662.8678986658506,1688.1907600668533,43604000
2022-12-30,1675.5294189453125,1705.0727588259604,1675.5294189453125,1696.6318045743467,23123000
2023-01-02,1671.308837890625,1696.631699070786,1667.088361027265,1679.7497916173454,15045200
2023-01-03,1688.1907958984375,1705.0727038574219,1667.088410949707,1671.3088879394531,45001200
2023-01-04,1730.3956298828125,1772.6004013433687,1696.6318127143672,1705.0727670064787,142169900
2023-01-05,1658.6474609375,1730.3955699347964,1633.3245989384543,1705.0727079357507,130118600
2023-01-06,1675.5294189453125,1675.5294189453125,1629.1041705614373,1645.9860790646646,55673400
2023-01-09,1738.8365478515625,1747.2775019673468,1696.631777272641,1696.631777272641,118054500
2023-01-10,1721.95458984375,1738.836497587316,1688.1907743566176,1721.95458984375,57625700
2023-01-11,1747.2774658203125,1747.2774658203125,1705.0726961145078,1730.3955579379906,48480600
2023-01-12,1797.9232177734375,1806.3641718474912,1721.9546311069541,1738.8365392550616,185136300
2023-01-13,1814.80517578125,1831.6870843931688,1764.1594499454943,1814.80517578125,148853000
2023-01-16,1840.1280517578125,1857.0099604895354,1814.805188660228,1823.2461430260894,92259000
2023-01-17,1916.0965576171875,1932.9784656138147,1840.1279716323652,1857.0098796289924,242582700
2023-01-18,1907.65576171875,1916.0967164166207,1865.4509882293971,1907.65576171875,122109900
2023-01-19,1916.0965576171875,1958.3013276087556,1916.0965576171875,1932.9784656138147,132011300
2023-01-20,1958.301513671875,1975.1834232724946,1924.5376944706356,1941.4196040712552,113403800
2023-01-24,1958.301513671875,1983.6243780728043,1924.5376944706356,1958.301513671875,65599100
2023-01-25,1932.9786376953125,1983.6243661938797,1899.214818696268,1975.1834114441185,55275800
2023-01-26,1958.301513671875,2000.506287673424,1941.4196040712552,1966.7424684721848,91463800
2023-01-27,1941.41943359375,1966.7422957710596,1932.9784795346466,1966.7422957710596,36469600
2023-01-30,1932.9786376953125,1949.860547194835,1899.214818696268,1941.4195924450737,58533200
2023-01-31,1949.8603515625,1975.183213271104,1932.9784437567641,1941.419397659632,56896100
2023-02-01,2000.5062255859375,2017.388134662612,1958.301452894251,1975.1833619709255,134564600
2023-02-02,1983.624267578125,2008.947130568484,1958.301404587766,1983.624267578125,55219600
2023-02-03,1966.7423095703125,2008.9470801619502,1924.537538978675,2008.9470801619502,69916100
2023-02-06,1916.0965576171875,1958.3013276087556,1907.655603618874,1924.5375116155012,60509800
2023-02-07,1899.2147216796875,1907.6556759982639,1848.5689957682291,1899.2147216796875,130229800
2023-02-08,1890.773681640625,1924.5374973842077,1873.8917737688337,1907.6555895124163,52970000
2023-02-09,1873.891845703125,1907.6556627428208,1873.891845703125,1890.773754222973,50507500
2023-02-10,1873.891845703125,1899.2147084828969,1840.128028663429,1899.2147084828969,77590000
2023-02-13,1890.773681640625,1890.773681640625,1857.0098658970426,1865.4508198329381,27137900
2023-02-14,1865.4508056640625,1899.2146211511947,1857.0098517922793,1890.7736672794117,47466500
2023-02-15,1857.0098876953125,1882.3327498002484,1823.2460715553975,1857.0098876953125,66560400
2023-02-16,1781.0413818359375,1865.4509259987783,1772.6004274196534,1857.0099715824942,130493400
2023-02-17,1764.159423828125,1806.3641947331041,1738.8365612851376,1772.6003780091207,90798900
2023-02-20,1755.718505859375,1764.159460214468,1705.072779728816,1755.718505859375,99587300
2023-02-21,1755.718505859375,1797.9232776348406,1747.2775515042817,1781.0413689246543,70008500
2023-02-22,1730.3956298828125,1764.1594470512575,1713.5137212985899,1755.7184927591463,74407800
2023-02-23,1713.513671875,1738.836534020936,1688.190809729064,1730.3955799722908,74657800
2023-02-24,1688.1907958984375,1721.9546118164062,1688.1907958984375,1705.0727038574219,48747500
2023-02-27,1696.6317138671875,1721.9545752681904,1675.529329366352,1688.1907600668533,60281100
2023-02-28,1679.7498779296875,1721.954648731941,1679.7498779296875,1713.5136945714903,99649100
2023-03-01,1688.1907958984375,1705.0727038574219,1667.088410949707,1679.7498419189453,49985200
2023-03-02,1696.6317138671875,1721.9545752681904,1688.1907600668533,1696.6317138671875,57745800
2023-03-03,1683.9703369140625,1721.9546302279134,1675.5293828443178,1696.6317680186794,63901300
2023-03-06,1654.427001953125,1705.0727265027106,1650.2065249073262,1688.1908183195153,74031000
2023-03-07,1637.545166015625,1662.8680294076191,1629.104211551627,1654.4270749436212,76557300
2023-03-08,1591.119873046875,1629.104167098392,1578.4584416963694,1620.6632128647216,144493200
2023-03-09,1582.6788330078125,1612.2221712239582,1578.4583561197917,1591.1197867838541,75244200
2023-03-10,1586.8994140625,1599.5608455576796,1561.576551072141,1574.2379825673206,96320400
2023-03-13,1561.5765380859375,1595.3403551256333,1561.5765380859375,1595.3403551256333,60375200
2023-03-14,1532.033203125,1591.1198831353306,1527.8127259814048,1574.2379745609503,107452200
2023-03-15,1565.7969970703125,1574.2379512324167,1540.4741345840002,1540.4741345840002,67314600
2023-03-16,1515.1512451171875,1565.796969187957,1494.0488600877002,1561.5764921820596,98076300
2023-03-17,1599.5609130859375,1599.5609130859375,1527.8127982509482,1532.033275594183,109506100
2023-03-20,1603.7813720703125,1629.1042358398438,1582.6789855957031,1608.0018493652344,60151400
2023-03-21,1591.119873046875,1616.4427357478862,1591.119873046875,1612.222258631051,36252300
2023-03-24,1599.5609130859375,1637.5452091750494,1591.1199583994683,1599.5609130859375,78590800
2023-03-27,1654.427001953125,1696.631772411113,1633.3246167241311,1633.3246167241311,128759700
2023-03-28,1683.9703369140625,1696.6317680186794,1662.8679517397009,1662.8679517397009,71821100
2023-03-29,1755.718505859375,1764.159460214468,1688.1908710186297,1688.1908710186297,147076200
2023-03-30,1764.159423828125,1764.159423828125,1721.9546529231459,1747.2775154661333,83062700
